# Pathway	SSM01_Abundance	SSM02_Abundance	SSM03_Abundance	SSM04_Abundance	SSM05_Abundance	SSM06_Abundance	SSM07_Abundance	SSM08_Abundance	SSM09_Abundance	SSM10_Abundance	SSM11_Abundance	SSM12_Abundance	SSM13_Abundance	SSM14_Abundance	SSM15_Abundance	SSM16_Abundance	SSM17_Abundance	SSM18_Abundance	SSM19_Abundance	SSM20_Abundance	SSM21_Abundance	SSM22_Abundance	SSM23_Abundance	SSM24_Abundance	SSM25_Abundance	SSM26_Abundance	SSM27_Abundance	SSM28_Abundance	SSM29_Abundance	SSM30_Abundance	SSM31_Abundance	SSM32_Abundance	SSM33_Abundance	SSM34_Abundance	SSM35_Abundance	SSM36_Abundance	SSM37_Abundance	SSM38_Abundance	SSM39_Abundance	SSM40_Abundance	SSM41_Abundance
HISDEG-PWY: L-histidine degradation I|unclassified	1.49523e-05	0	0	1.45418e-05	0	3.11295e-05	0	0	0	7.84763e-06	1.67696e-05	7.25347e-06	0	2.31442e-05	1.74116e-05	2.65862e-05	0	1.31593e-05	0	7.6907e-05	0	7.53172e-05	0	0	0	0	0	0	0	1.44673e-05	1.44752e-05	0	0	1.84066e-05	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Agathobaculum.s__Agathobaculum_butyriciproducens	1.20019e-05	8.77971e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Alistipes.s__Alistipes_finegoldii	2.63673e-05	0	0.000100541	2.6293e-05	0.000282591	0	0	0	0	0	0	0	0	0	1.05324e-05	1.20935e-05	0	0	0	1.14594e-05	6.73794e-06	3.62742e-05	0	0	0	0	3.6742e-05	0	0.000115616	9.00762e-06	0	0	0	0.00046201	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Alistipes.s__Alistipes_indistinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12498e-06	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	4.57204e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	0	0	0	0	0	2.90482e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	5.37004e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37675e-05	0	2.43321e-06	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0	0	0	4.37578e-06	6.56919e-06	0	2.05127e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20851e-05	0	0	4.31582e-05	0	0	0	0	0	0	0	2.88716e-05	0	4.78763e-05	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4804e-05	0	4.1164e-06	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22604e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05647e-05	0	0	0	0	0	0	0	8.13358e-06	0	3.60992e-06	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_plebeius	0	0	0	0	7.68119e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	5.12659e-06	0	0	0	0	0	9.44017e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08299e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89224e-05	0	5.55104e-06	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	2.50263e-05	0	0	1.09441e-05	0	1.89583e-05	2.84609e-05	0	0	0	0	1.29236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93241e-05	0	4.0019e-05	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	1.21095e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	5.74322e-05	0	0.000100014	0	0	0	0	0	0.000100429	0	0	0	0	0	0	0	4.99945e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0475e-05	0	0	3.57595e-05	0	0	0	0	0	0	0	0	2.15295e-05	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	2.42744e-05	0	0	1.20523e-05	0	0	0	0	0	0	0	4.8619e-05	0	6.75391e-06	0	0	0	0	0	1.36544e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3657e-05	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66288e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Ruminococcus_torques	0	1.98511e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55502e-06	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63944e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35947e-06	0	6.9325e-06	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10618e-05	0	1.96645e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Eggerthella.s__Eggerthella_lenta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41626e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7081e-06	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Enterobacter.s__Enterobacter_bugandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53872e-06	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Erysipelatoclostridium.s__Clostridium_innocuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01219e-05	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Erysipelatoclostridium.s__Clostridium_spiroforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75705e-06	0	0	0	0	0	0	0	0	0	4.03022e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103804	0	0	0	0	0	0	0.000124487	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Escherichia.s__Escherichia_coli	0	2.91145e-05	0	0	0	0	0	0	0	0	0	0	0	1.88256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Escherichia.s__Escherichia_fergusonii	0	1.54556e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.20468e-05	2.00936e-05	0	5.30166e-05	0	1.78067e-05	7.5092e-06	0	0	0	0	2.83902e-05	0	0	0	0	0	0	0	5.64079e-05	9.95242e-06	1.70792e-05	0	0	0	0	0	0	0	0	0	0	1.59647e-05	0	0	0	0	3.06112e-05	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Flavonifractor.s__Flavonifractor_plautii	1.03724e-05	1.24931e-05	0	0	1.17668e-05	0	0	0	0	0	0	0	0	0	2.81549e-05	0	6.71277e-05	0.00012825	0.00016009	0	0	1.82355e-05	9.68746e-05	0.000188923	0	0	6.01071e-05	0	6.75722e-05	4.23816e-05	6.80168e-05	0	5.49757e-05	0	0	0	0	6.74833e-05	0	0.000172645	0
HISTSYN-PWY: L-histidine biosynthesis|g__Flavonifractor.s__Flavonifractor_sp_An10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81528e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Flavonifractor.s__Flavonifractor_sp_An306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000443552	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	3.9027e-05	0	0	0	0	4.22611e-06	0	0	0	0	0	0	0	0	0	0	4.97883e-05	0	0	0	6.22388e-06	0	0	8.22912e-07	0	0	0	0	2.56483e-06	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Intestinimonas.s__Intestinimonas_butyriciproducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09423e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	0	9.92824e-07	0	0	0	0	0	0	0	0	0	0	0	1.88884e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11423e-05	0	0	0	0	0	0	6.54801e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120309	0	0	0	0	0	0	3.01409e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85366e-05	1.18415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.19363e-06	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_bolteae	0	0	0	0	0	0	9.83107e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99643e-06	0	0	0	8.21971e-07	0	0	9.25302e-06	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0	0	0	6.19763e-06	0	0	0	0	0	0	0	0	0	0	0	0	7.79403e-06	1.82265e-05	0	0	0	0	1.46967e-05	0.00018956	0	0	0	0	0	0	0	0	0	3.4947e-06	0	0	5.42668e-06	0	1.01148e-05	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14553e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17543e-06	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lactobacillus.s__Lactobacillus_rhamnosus	0	0	7.81828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	9.10086e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86852e-06	0
HISTSYN-PWY: L-histidine biosynthesis|g__Megasphaera.s__Megasphaera_elsdenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40468e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Megasphaera.s__Megasphaera_sp_DISK_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83016e-05	0	1.63055e-05	0
HISTSYN-PWY: L-histidine biosynthesis|g__Mesosutterella.s__Mesosutterella_multiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32679e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Olsenella.s__Olsenella_sp_An188	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43667e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Pantoea.s__Pantoea_sesami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70826e-06	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	9.08162e-06	0	2.41061e-05	0	0	0	7.5489e-06	0	0	0	0	0	0	0	0	0	0	1.77776e-05	4.55178e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11447e-05	0	0	0	0	1.53248e-05	0	1.46246e-05	0
HISTSYN-PWY: L-histidine biosynthesis|g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	2.20264e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	7.30333e-06	0	2.89504e-05	0	0	0	8.74977e-05	0	0	0	0	0	0	0	0	0	0	2.12976e-05	4.27523e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Paraprevotella.s__Paraprevotella_clara	0	0	0	3.53112e-06	0	0	0.000138038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	0	0	0	0	1.3543e-05	0	0	0	0	0	0	0	0	0	5.01284e-05	0	9.1103e-05	7.64084e-05	0	0	0	0	0	0	0	0	4.72574e-05	0	1.26897e-05	4.36413e-06	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Pseudomonas.s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	4.88955e-05	2.18656e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0.000116612	9.30556e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Roseburia.s__Roseburia_intestinalis	0	1.48775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59724e-06	0	0	1.26866e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53661e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	1.27691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Ruminococcaceae_unclassified.s__Clostridium_methylpentosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15463e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87131e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	0	0	0	0	0	0	0	0	0	0	0	1.75469e-05	0	0	0	0	0	1.79706e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0	0	0	0	3.40674e-06	0	0	0	0	0	0	3.61564e-05	0	1.05618e-05	0	3.0955e-05	0	0	0	0	5.27474e-05	2.90528e-05	0.000508629	0	0	0	1.60833e-05	0	1.7993e-05	9.64131e-06	0.000242896	0	0.000105778	0	0.000144154	0	0	0	0	2.92525e-05	0
HISTSYN-PWY: L-histidine biosynthesis|g__Staphylococcus.s__Staphylococcus_epidermidis	0	0	0	0	0	0	0	0	0	8.41979e-06	4.5409e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	0	1.05375e-05	1.5111e-05	0	0	0	0	0.000142235	0	0	0	0	0.0005963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Subdoligranulum.s__Subdoligranulum_variabile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Sutterella.s__Sutterella_wadsworthensis	0	0	0	0	0	0	2.54718e-05	0	0	0	0	9.87856e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68716e-06	0	0	1.21739e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|unclassified	7.38718e-05	0.000133032	0	7.15361e-05	6.13377e-05	5.95399e-05	1.86844e-05	0	0	0	0	8.01405e-05	0	2.9228e-05	7.01866e-05	4.41831e-05	0.000216566	4.90807e-05	9.69317e-06	0.000133049	8.30205e-06	0.000150669	0	0.000116043	0	0.000117344	0.00013259	0	6.0092e-05	8.68856e-05	0.00018336	0	4.22294e-05	7.21698e-05	1.97698e-05	0	0	2.16645e-05	0	3.56586e-05	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6466e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Citrobacter.s__Citrobacter_youngae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65335e-06	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	0	8.93018e-05	0	9.01329e-06	7.81665e-06	6.86265e-06	0	0	0	0	0	5.1139e-06	0	3.6836e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43836e-05	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58279e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93793e-05	0	0	0	0	0	0	2.70482e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Lelliottia.s__Lelliottia_nimipressuralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18752e-05	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Pantoea.s__Pantoea_sesami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27998e-05	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Yokenella.s__Yokenella_regensburgei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2678e-05	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	0	0	0	3.03109e-06	1.55939e-06	0	0	0	0	0	0	0	0	4.35328e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03874e-06	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Actinomyces.s__Actinomyces_sp_HMSC035G02	0	0	0	0	0	0	0	0	0	0	0	0	4.48396e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Actinomyces.s__Actinomyces_sp_HPA0247	0	0	0	0	0	0	0	0	0	0	0	0	1.9011e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	1.64964e-05	0	0	0	0	0	0	0	0	0	0	2.88316e-05	0.000104024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	7.75959e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23226e-05	0	1.99625e-06	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Bacteroides.s__Bacteroides_fragilis	1.65971e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74825e-05	0	3.45155e-06	0
