# Pathway	SSM01_Abundance	SSM02_Abundance	SSM03_Abundance	SSM04_Abundance	SSM05_Abundance	SSM06_Abundance	SSM07_Abundance	SSM08_Abundance	SSM09_Abundance	SSM10_Abundance	SSM11_Abundance	SSM12_Abundance	SSM13_Abundance	SSM14_Abundance	SSM15_Abundance	SSM16_Abundance	SSM17_Abundance	SSM18_Abundance	SSM19_Abundance	SSM20_Abundance	SSM21_Abundance	SSM22_Abundance	SSM23_Abundance	SSM24_Abundance	SSM25_Abundance	SSM26_Abundance	SSM27_Abundance	SSM28_Abundance	SSM29_Abundance	SSM30_Abundance	SSM31_Abundance	SSM32_Abundance	SSM33_Abundance	SSM34_Abundance	SSM35_Abundance	SSM36_Abundance	SSM37_Abundance	SSM38_Abundance	SSM39_Abundance	SSM40_Abundance	SSM41_Abundance
PWY-7431: aromatic biogenic amine degradation (bacteria)	0	0	0	0	0	0	0	0	0	7.79886e-05	2.22624e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide)	0	0	0	0	0	0	0	0	0	0	0	0	1.73252e-05	0	0	0	0	0	0	4.08165e-05	0	1.09487e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21507e-06	0	0	0
PWY-7446: sulfoquinovose degradation I	0	2.33998e-05	0	0	0	0	0	0	0	0	0	0	0	2.34532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05155e-06	0	0	0	0	0	0	0.000143709	0	0	0	0
PWY-7456: &beta;-(1,4)-mannan degradation	8.60641e-05	0	2.23732e-05	2.72896e-05	0	5.53685e-05	3.86647e-05	0	0	0	0	9.1049e-05	0	0	3.36693e-05	1.24562e-05	0	3.55868e-05	8.63793e-05	7.16539e-05	5.95479e-05	2.9287e-05	0	0	0	0	4.0388e-05	0	6.76131e-05	2.28078e-05	0	0	4.02426e-05	0	0	0	0	9.41214e-05	0	6.21653e-05	0
PWY-7560: methylerythritol phosphate pathway II	0.000175134	0.000241488	0.000282652	0.000185074	4.14423e-05	9.80976e-05	5.02956e-05	0	0	4.80447e-05	0.000163992	0.000137236	5.99851e-05	0.000266688	0	8.22532e-05	3.05931e-05	0.000116952	0.000164176	0	0.000282953	6.59981e-05	0	0	0	0	3.46055e-05	5.34154e-05	0	0.000104877	0.000164827	0	0.000214727	6.16658e-05	0	0	0.0001665	0.000254004	0	0.000143781	0
PWY-7616: methanol oxidation to carbon dioxide	0	3.91603e-06	0	0	0	0	0	0	0	0	0	0	0	4.97477e-06	0	0	0	1.05977e-05	0	0	0	0	0	0	0	0	0	0	0	2.93157e-06	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)	0.000131246	0.000482844	0.000251262	0.000206369	0.000499329	0.000180387	0.000239186	0	0	0.000772445	0.000720829	0.000205365	7.00562e-05	0.000444528	9.96291e-05	0.000177453	0	7.31941e-05	0.000160768	0.000159139	0.000406238	0.000242354	7.80569e-06	4.94242e-05	0	0.000499028	0.000210687	5.34648e-05	0.000356788	0.000211717	9.16629e-05	0	0.000308134	0.000478767	2.51197e-05	0	0.000375846	0.00020572	0.000248487	0.000121178	0
PWY-7664: oleate biosynthesis IV (anaerobic)	0.0001226	0.000119415	0.000222427	0.000162803	0.000454762	0.000175156	0.000126866	0	0	0.00052564	0.000494657	0.000189381	4.59626e-05	0.00029016	8.88002e-05	0.000106393	0	0	0	0.000124021	0.000260562	0.000126603	0	0	0	0	0.000116057	0	0.000260959	0.000147218	2.7901e-05	0	2.67967e-05	0.000443247	0	0	0.000241652	5.08087e-05	6.33196e-05	0	0
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	0	0	0	0	0	0	3.6591e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34926e-05	0	6.89591e-06	0
PWY-7723: bacterial bioluminescence	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7754: bile acid 7&alpha;-dehydroxylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67279e-06	0	0	0	0	0	8.59746e-06	0	0	0	0	0	0	0	0	0	0	7.56698e-06	0	0	0	0	0	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)	0.000104669	8.09958e-05	0.000138558	3.59969e-05	1.33379e-05	0.000122692	0	0	0	0.000183548	9.11428e-05	0.000103305	5.39182e-05	0.00014077	4.58512e-05	6.74743e-05	0	4.84599e-05	0	0.000162083	0.000104737	4.07079e-05	0	1.1837e-05	0	0	2.71968e-05	0	4.85747e-05	6.69762e-05	3.1452e-05	0	2.46278e-05	8.83378e-05	6.40689e-05	0	4.78833e-05	0	0	3.37478e-06	0
PWY-7783: plasmalogen degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6882e-05	0	0	0	0
PWY-7790: UMP biosynthesis II	0.000530831	0.000433998	0.000372439	0.000544902	0.000594278	0.00044573	0.000478756	0.000211285	0	0.000377487	0.000356389	0.000555705	0.000744029	0.000282603	0.000387392	0.000403491	0.000515882	0.000452854	0.000456196	0.000455955	0.000484381	0.000483296	0.000684872	0.000486562	0	0.000674474	0.000562565	0.000671519	0.000483789	0.00033896	0.000518263	0	0.000494837	0.000642534	0.00049434	0.000849374	0.000116758	0.000397059	0.000204405	0.000385618	0
PWY-7791: UMP biosynthesis III	0.000530831	0.000433998	0.000372439	0.000544902	0.000594278	0.00044573	0.000478756	0.000211285	0	0.000377487	0.000356389	0.000555705	0.000744029	0.000282603	0.000387392	0.000403491	0.000515882	0.000452854	0.000456196	0.000455955	0.000484381	0.000483296	0.000684872	0.000486562	0	0.000674474	0.000562565	0.000671519	0.000483789	0.00033896	0.000518263	0	0.000494837	0.000642534	0.00049434	0.000849374	4.95008e-05	0.000397059	0.000204405	0.000385618	0
PWY-7805: (aminomethyl)phosphonate degradation	0	0	0	0	2.87252e-06	1.09024e-05	0	0	0	0	0	9.57699e-06	0	3.0649e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54205e-05	0	0	0	0	0	0	8.09738e-05	0	0	0	0
PWY-7807: glyphosate degradation III	0	6.92929e-05	0	1.73635e-05	2.65702e-06	1.09866e-05	0	0	0	0	0	1.12416e-05	0	2.70388e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34832e-05	0	0	0	0	0	0	9.38764e-05	0	0	0	0
PWY-7822: chitin degradation III (Serratia)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.67564e-05	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	0.000435047	0.00039741	0.000268956	0.00043307	0.000557358	0.00035684	0.000269567	0	0	0.000272199	0.000251151	0.000402696	0.000185123	0.000248404	0.000233636	0.000189364	0.000320842	0.000345688	0.000330562	0.000403609	0.000293406	0.000345728	0.000294708	0.000438739	0.000462595	0.000510789	0.000373536	0.000598419	0.000415524	0.000260422	0.000384319	0.000696929	0.000306569	0.000616467	0.000337222	0.000444005	0.000148219	0.000345865	0.000130629	0.000328064	0
PWY-7858: (5Z)-dodecenoate biosynthesis II	0	7.6503e-05	0	7.87949e-06	2.2258e-05	2.73614e-05	0	0	0	0.000413947	0.000394789	1.91874e-06	0	0.000215745	0	0	0	0	0	0	0.00010825	0	0	0	0	0	0	0	0	2.11205e-05	0	0	5.22946e-06	0	0	0	0.00018683	0	5.22817e-05	0	0
PWY-7873: D-erythronate degradation II	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8723e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00562e-06	0	0	0	0	0	0	0	0	0	0	0
PWY-7874: L-threonate degradation	0	1.19338e-05	0	0	0	0	0	0	0	0	0	0	0	6.56457e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00562e-06	0	0	0	0	0	0	0	0	0	0	0
PWY-7883: anhydromuropeptides recycling II	0	3.30929e-05	0	2.81149e-06	1.32464e-06	2.62554e-05	6.3977e-05	0	0	0.000236255	0.000188006	3.37667e-05	0	0.00017789	0	0	0	0	0	0	8.62398e-05	0	0	0	0	0	0	0	0	5.22058e-05	1.50616e-05	0	0	0	0	0	0	0	0	0	0
PWY-7942: 5-oxo-L-proline metabolism	0	7.4438e-05	0	6.24317e-06	1.86837e-05	0	0	0	0	1.87585e-05	7.68678e-05	0	0	0.000205659	0	0	0	0	0	0	0.000102804	0	0	0	0	0	0	0	0	7.70823e-06	0	0	0	0	0	0	0	0	0	0	0
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	0.000427913	0.000387744	0.000404094	0.000422521	0.000535509	0.000362501	0.000441937	0.00026469	0	0.000315654	0.000308891	0.00038788	0.000700812	0.000305494	0.000371808	0.00035585	0.000398903	0.000410916	0.000365867	0.000417178	0.000358934	0.000437501	0.000643505	0.000468996	0.000342952	0.00048641	0.000473558	0.000679331	0.000496288	0.000327543	0.000526389	0	0.00041069	0.00074822	0.000441345	0.000514055	0.000116573	0.000385128	3.98777e-05	0.00038963	0
PWY-7977: L-methionine biosynthesis IV	0.000266486	0.000285933	0.000416137	0.000388155	0.000481847	0.000252277	0.00036213	0	0	0.000286243	0.000261917	0.000281211	2.65956e-06	0.000599627	0.000207811	0.000292362	0.000222113	0.000313674	0.000354077	0.000198746	0.000391933	0.000303072	0.0003691	0.000420452	0.000163615	0.00026627	0.000323038	9.08448e-05	0.000351343	0.000310748	0.000243143	0	0.000246171	0.000585127	0.000109843	1.2041e-05	0.000264148	0.000333881	0	0.000377456	0
PWY-7992: superpathway of menaquinol-8 biosynthesis III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87797e-05	4.12839e-05	0	0	0	4.80821e-05	0	6.40645e-05	0	0	0	0	0	0	0	5.31884e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-8004: Entner-Doudoroff pathway I	0.00010187	8.83147e-05	0.000177312	0.000155826	3.37468e-05	8.91499e-05	4.28356e-05	0	0	3.06025e-05	0.000108432	0.000183898	2.77347e-05	0.000144181	2.35886e-05	4.19902e-05	0	0.000124207	0.000135475	0.000133882	0.000156186	4.52881e-05	7.34234e-06	8.09162e-05	0	0	6.23267e-05	2.40953e-05	0	3.72346e-05	5.4634e-05	0	5.84413e-05	0	0	0	0.000176809	0.000152814	0	5.77208e-05	0
PWY-8011: L-serine biosynthesis II	0	0	0	0	0	0	0	0	0	1.51951e-05	6.11232e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-801: homocysteine and cysteine interconversion	0	3.63239e-05	0	2.96338e-06	0	4.34115e-06	0	0.000234351	0	0	0	0	0	0.000153623	0	0	0	0	0	0	5.18549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)	7.75108e-05	8.82064e-05	0	9.90263e-05	4.22858e-05	0.000116881	0.000216834	0	0	0.000258164	0.000175817	8.13921e-05	0	0.000187707	5.54914e-05	4.84682e-05	0	0	0	7.97073e-05	7.42088e-05	0.000131171	0	0	0	0	0.00011077	0	0.000200018	8.55019e-05	1.46209e-05	0	8.55435e-05	0.000127873	0	0	9.63086e-05	0	0	0	0
PWY-8131: 5'-deoxyadenosine degradation II	1.82065e-05	3.44267e-05	0	1.99199e-05	3.71335e-05	2.21356e-05	0.000148436	0	0	0	0	2.17357e-05	0	0.00016186	9.24419e-05	2.74062e-05	0.000220847	0.000161978	1.42116e-05	1.00592e-05	3.72332e-05	0.000101875	0.000175119	0.00012575	0.000179903	0.000167771	0.000143463	0	8.29605e-05	9.07787e-05	9.42918e-05	0	6.06919e-05	4.78816e-05	5.56767e-05	0	0.000136775	0.000124073	0	0.000193097	0
PWY-8134: bile acid 7&beta;-dehydroxylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70351e-06	0	0	0	0	0	1.04911e-05	0	0	0	0	0	0	0	0	0	0	1.44971e-05	0	0	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	0.000235106	0.000517197	4.29282e-05	0.000259083	0.00014205	0.000176722	0.000245093	0.000318763	0	0.000391547	0.000373891	0.000184761	0.000747115	0.000430964	0.000217316	0.000254489	0.000214202	0.000428902	0.000423948	9.59474e-05	0.000440954	0.000178456	0.000528703	0.000561753	0.00102319	0.000308613	0.000288492	0.000643137	0.000238343	0.000271736	0.000339016	0	0.00034669	9.45405e-05	0.000330403	3.0802e-05	0.000356793	0.000270248	0.000113558	0.000347153	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	8.70584e-05	0.000204212	2.82681e-05	0.000165146	6.70085e-05	9.6441e-05	9.38165e-05	0	0	0.000387944	0.00038554	6.54442e-05	3.78439e-05	0.000151034	0.000348472	0.000189981	0.000220511	0.000102683	4.39825e-05	0.000197859	9.28233e-05	0.000131391	7.53373e-06	4.33919e-05	0	0.000117237	7.6189e-05	1.08832e-05	6.00515e-05	0.000151335	0.000120178	0	0.00014466	0.00014363	0.000131565	0	0.000209881	0.000158354	0.000211913	0.000147416	0
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00164e-06	0	0	0	0	0	0	0	0	0	0	0
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0	0.000107071	0	2.39323e-05	2.46252e-05	2.4087e-05	0	0	0	0	0	9.19191e-06	0	0.000154768	0	0	0	0	0	0	0.000201455	0	0	0	0	0	0	0	0	2.02885e-05	0	0	7.74958e-06	0	0	0	0	0	0	0	0
PWY-822: fructan biosynthesis	0	1.22841e-05	0	0	0	0	0	0	0	0	0	0	0.000347459	0	0	0	0	1.96174e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.000138773	0.000173565	0.000308957	0.00018722	7.40842e-05	0.000200878	0.000204884	0	0	0.000332095	0.00034293	0.00023983	0.000674234	0.000342523	0.000224236	0.000118879	0	0.000174866	0.000169659	0.000260988	0.000238275	0.00021203	0	5.62198e-05	0	0.000337665	0.000186048	9.00364e-05	0.000152021	0.00025679	5.8355e-05	0	0.000349236	0	0.000198576	2.64429e-05	0.000191762	0.000254817	0.000202098	0.000215311	0
PWY-922: mevalonate pathway I (eukaryotes and bacteria)	0	0	5.89776e-05	0	0	0	0	0	0	0	0	0	5.04042e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18647e-05	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	0.000126685	0.000301561	0.000216813	8.23483e-05	5.28535e-05	4.98297e-05	0	0.000392918	0	1.32184e-05	4.60101e-05	0.000241182	0.000658408	0.00031412	6.09806e-05	6.92468e-05	0.000113646	0.000165719	1.71181e-05	0.000192387	0.000453033	6.02836e-05	0.000164223	0.000163705	0	2.04095e-05	0.0001151	3.59253e-05	8.96506e-05	0.000175888	0.000128046	0	0.000132011	6.6028e-05	0	0	0.000194005	0.000106924	2.76516e-05	0.000140687	0
PWY0-1061: superpathway of L-alanine biosynthesis	7.00557e-05	8.06467e-05	0	0.000131505	1.97588e-06	0.000169592	5.16308e-06	0	0	0.000249293	0.000249025	0.000231403	1.89888e-05	0.000258971	5.50609e-05	9.15387e-06	0	5.18605e-05	0	0.000141852	0.000225907	0	0	2.92896e-05	0	0	8.2378e-06	0	0	2.95523e-05	0	0	4.49339e-05	0	0	0	0.000175368	6.67001e-05	0	0	0
PWY0-1221: putrescine degradation II	0	0	0	0	9.03407e-07	0	0	0	0	0	0	0	0	4.91142e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1062e-06	0	0	0	0	0	0	0	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0	5.11283e-05	0	2.7278e-05	8.65079e-06	1.87155e-05	2.93007e-05	0	0	0.000167956	5.00054e-05	1.60358e-05	0	0.000145083	4.92893e-05	0.000122298	0	0	0	1.43514e-05	8.15849e-05	0	0	1.83043e-05	0	0	4.03652e-05	1.00164e-05	6.07972e-05	3.14002e-05	0	0	0	8.18001e-06	0	0	0.000141016	4.41831e-05	0	1.61616e-05	0
PWY0-1261: anhydromuropeptides recycling I	5.7836e-05	0.000140588	0	3.44183e-05	3.23012e-05	7.35649e-05	6.3977e-05	0	0	0.000210382	0.000223252	5.73009e-05	0	0.000238364	3.96493e-05	5.9442e-05	0	2.58335e-05	0	6.74095e-05	0.000151405	1.25217e-05	0	5.46769e-05	0	4.19647e-05	4.42576e-05	3.69418e-05	6.00401e-05	8.56391e-05	4.15064e-05	0	0.000196432	4.95772e-05	0	0	0.000160029	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0	0	0	0	1.51647e-05	0	0	0	0	0	0	0	0	0.000138395	0	0	0	0	0	0	0.000117	0	0	0	0	0	0	0	0	1.59069e-05	0	0	2.99562e-06	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	0.000392447	0.00051609	0.000233631	0.000219209	0.00010237	0.000196155	0.000249127	0.00024149	0	4.7996e-06	4.27857e-05	0.000221724	0.000992589	0.000365394	0.000135686	0.000173489	0.000158112	0.000295528	0.000230732	0.000269116	0.000427393	0.000284202	0.000878312	0.000426014	0.000901333	0.000286909	0.000327975	0.000350809	0.00023411	0.000302773	0.000547939	0.000433641	0.000430143	0.000201475	0.000585977	0.000453657	0.00022104	0.000267807	0.000408538	0.000215491	0.000427407
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	1.69185e-05	0.000133797	0.00017417	1.21362e-05	6.43796e-05	3.5588e-05	9.87787e-05	0.000161215	0	5.76815e-06	4.98435e-05	5.67893e-05	0.000996707	0.000359215	1.9638e-05	0	0.000111989	0.000245809	0.000203855	0	0.000341516	7.32804e-05	0.000213593	0.000179467	0.000453415	8.81182e-05	0.000145581	1.01936e-05	0.000169392	0.000163558	0.00022097	0	0.000126474	1.6055e-05	0.000158511	0.000374354	0.000174224	1.93345e-05	0.000283034	3.17891e-05	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	9.47579e-06	0.000159251	0	2.30508e-05	4.32185e-05	1.4145e-05	0	0	0	1.3119e-05	8.17518e-05	9.94536e-06	4.96971e-05	0.000331685	1.56651e-05	0	3.1568e-05	0.000143703	0.000148825	0	0.000273087	3.92364e-05	0.00016554	9.50965e-05	0.000394925	7.0661e-05	9.91029e-05	3.33568e-05	7.80341e-05	0.000129829	0	0	9.16313e-05	2.29055e-05	3.60221e-05	0	0.000194423	1.74698e-05	9.21818e-05	2.5157e-05	0
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.000370296	0.000445742	0.000215986	0.000257715	0.000448649	0.000216238	0.000306337	0.000351007	0	0.000531538	0.000450198	0.000245144	0.000696301	0.000358974	0.000115076	0.000153066	0.000150312	0.000331493	0.000338999	0.000267272	0.000343305	0.000322329	0.000605474	0.00042386	0.000553319	0.000664793	0.000252225	0.000430578	0.000303573	0.000283425	0.000355148	0	0.000317017	0.000518899	0.000449296	0	0.000196017	0.000335438	5.51672e-06	0.000333336	0
PWY0-1337: oleate &beta;-oxidation	0	0.000101562	0	0	4.66338e-06	9.28485e-06	0	0	0	0	0	0	0	0.000172374	0	0	0	0	0	0	0.000113963	0	0	0	0	0	0	0	0	1.98367e-05	0	0	0	0	0	0	0.000205221	0	0	0	0
PWY0-1338: polymyxin resistance	0	5.23767e-05	0	5.93222e-06	3.96554e-06	7.77644e-06	0	0	0	0	0	0	0	0.000172111	0	0	0	0	0	0	0.000110803	0	0	0	0	0	0	0	0	8.36116e-06	0	0	0	0	0	0	0.000128775	0	0	0	0
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	0	0.00010676	0	1.61881e-05	0	1.68648e-05	8.46336e-06	0	0	0	0	0	0	0.000186618	0	0	0	1.04168e-05	0	0	8.37484e-05	0	0	0	0	0	0	0	0	2.45047e-05	1.08109e-05	0	0	0	0	0	0	0	0	0	0
PWY0-1477: ethanolamine utilization	0.000134642	0.000581727	0	0.000133466	0.000128348	0.000104422	3.20126e-05	0	0	0.000666842	0.000686525	0.000138678	3.02683e-05	0.000596548	0.000219565	0.000188651	0.000475097	0.000608694	0.000693813	5.64432e-06	0.000309812	0.000237998	0.00043134	0.000744554	0	0.000346777	0.000375408	0.000344183	0.000400071	0.000273754	0.000391789	0	0.00029493	0.000124406	8.30783e-05	0	0.000131276	0.000363089	0.000116725	0.000583653	0
PWY0-1479: tRNA processing	4.22402e-05	0.000156962	0	8.04413e-05	7.11709e-05	8.05184e-05	5.1288e-05	0	0	0.00035664	0.000311737	0.000129842	0	0.000373524	0	2.59223e-05	0	0	0	4.91046e-05	0.000230702	4.54132e-05	0	2.59584e-05	0	0	6.09128e-05	0	3.95001e-05	9.62546e-05	0	0	1.70066e-05	0	0	0	0.000189578	2.91608e-05	0	0	0
PWY0-1533: methylphosphonate degradation I	0	4.76851e-05	0	1.13392e-05	1.56239e-06	6.93856e-06	0	0	0	0	0	7.03468e-06	0	1.55085e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61655e-05	0	0	0	0	0	0	7.52573e-05	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.000249646	0.000477457	0.00031362	0.0003026	0.000170657	0.000220555	0.000307218	0.000625429	0	0.00130796	0.00125893	0.00029388	0.00114739	0.000719833	0.000149655	0.000123043	0.000152558	0.000426748	0.000517433	0.00027307	0.000474876	0.000311738	0.000367148	0.00059373	0.000501522	8.13839e-05	0.000354179	3.83967e-05	0.00046519	0.000408557	0.000204669	0.00125517	0.000338745	0.000161842	8.7507e-05	6.42775e-06	0.000657084	0.000378486	0.000120656	0.000548992	0.000128863
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.00010938	0.000131559	0.000257878	0.000166737	7.10182e-05	0.00018103	9.01225e-05	0	0	0.000340402	0.00033438	0.000227339	0.000228349	0.000260966	0.000137988	0.000113998	1.9888e-05	0.000167531	0.000168242	0.000220119	0.000212665	0.000160866	0	6.75534e-05	0	0.000306028	0.000184629	2.02635e-05	0.000194156	0.000173561	0.000169738	0	0.000273734	8.47323e-05	2.49668e-05	1.87338e-05	6.38531e-05	0.000187511	5.46778e-05	0.00021667	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0	6.79506e-05	0	1.78341e-05	1.91529e-05	1.11564e-05	0	0	0	0	0	1.63747e-05	0	0.000247906	0	0	0	0	0	0	0.000127108	0	0	0	0	0	0	0	0	4.07091e-05	0	0	0	0	0	0	0.000146861	0	0	0	0
PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)	0	0.000291774	0.000135352	1.82584e-05	2.5559e-05	3.39822e-05	0	0	0	0	0	2.21346e-05	1.71261e-05	0.000417783	0	0	0	0	0	0	0.000187199	0	0	0	0	0	0	0	0	4.72206e-05	0	0	2.37152e-05	0	0	0	0.000271449	0	7.48857e-05	0	0
PWY0-41: allantoin degradation IV (anaerobic)	0	3.98846e-06	0	0	2.16662e-06	0	0	0	0	0	0	0	0	1.15269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20013e-06	0	0	0	0	0	0	0	0	0	0	0
PWY0-42: 2-methylcitrate cycle I	0	6.91677e-05	0	6.10172e-06	7.78819e-06	1.22449e-05	0	0	0	0	0	9.80196e-07	0	0.00011417	0	0	0	4.99285e-06	0	0	6.88164e-05	0	0	0	0	0	0	0	0	2.23738e-05	0	0	0	0	0	0	0	0	0	0	0
PWY0-461: L-lysine degradation I	0	4.67737e-05	0	9.6561e-06	3.80666e-06	6.88262e-06	0	0	0	0	0	0	0	2.4437e-05	0	0	0	0	0	0	6.70354e-05	0	0	0	0	0	0	0	0	6.6199e-06	0	0	0	0	0	0	0	0	0	0	0
PWY0-781: aspartate superpathway	1.82624e-05	0.000163685	0	4.27002e-05	2.63378e-05	5.17849e-05	0	0	0	0	0	0.000108747	0	0.000248072	0	0	0	0	0	0	0.000208917	1.14047e-05	0	0	0	0	0	0	0	5.09017e-05	0	0	0	0	0	0	0.000128498	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	9.35173e-05	9.83928e-05	8.25566e-05	0.000108313	3.69194e-05	5.73165e-05	0.000101148	0	0	0.000297655	0.000284253	7.14324e-05	0	0.000187826	6.82909e-05	8.49894e-05	0	5.4396e-05	7.13032e-05	5.36336e-05	0.000172106	0.000117105	0	0	0	0	5.4008e-05	0	0.000115369	0.000139661	1.86082e-05	0	0	2.17209e-05	0	0	0.000199618	0.000150694	0	0.000105304	0
PWY0-862: (5Z)-dodecenoate biosynthesis I	0.000120841	0.000109347	0.000214647	0.000155767	0.000438995	0.000172359	0.000117937	0	0	0.000488988	0.000457343	0.000184083	4.34501e-05	0.000258601	8.70575e-05	9.95343e-05	0	0	0	0.000119292	0.000241438	0.00011682	0	0	0	0	0.000107584	0	0.000248464	0.00013931	2.49856e-05	0	2.32254e-05	0.00042394	0	0	0.000245997	4.50667e-05	0.000182145	0	0
PWY1G-0: mycothiol biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56861e-05	0	0	0	8.48149e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1ZNC-1: assimilatory sulfate reduction IV	7.10484e-06	5.76453e-05	0	9.25711e-06	1.20312e-05	8.64487e-06	0	0	0	0.000315253	0.000310384	2.9168e-06	0	0.000212217	0	0	0	2.86485e-05	0	0	0.000127973	0	0	0	0	0	0	0	0	6.86741e-06	0	0	2.93508e-06	0	0	0	0.000166883	0	0	0	0
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	1.37563e-05	0.000114311	8.35074e-05	0.000114513	1.21474e-05	2.28691e-05	0	0	0	0	0	0.000157139	0.000172103	0.000139496	0	0	0	2.08216e-05	0	0.000160992	8.36532e-05	2.41447e-05	0	4.18266e-05	0	0	0	0	0	4.00365e-05	0	0	5.62758e-06	0	0	0	4.53315e-05	0	0	0	0
PWY490-3: nitrate reduction VI (assimilatory)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50108e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.00013091	0.000377097	7.8486e-05	0.000106663	5.70541e-05	9.43955e-05	1.22396e-05	0.000361993	0	0.000377428	0.00035195	9.93969e-05	0.00067908	0.000295395	0	5.58089e-05	2.21141e-05	9.25016e-06	1.00336e-05	3.17682e-05	0.000262761	5.73669e-05	1.93372e-05	9.87467e-05	0	0.000562068	9.90332e-05	3.02919e-05	9.81882e-05	0.000117696	7.406e-05	0	0.000217276	3.81786e-05	1.7826e-05	0	0.000102638	0.000100059	8.13372e-06	3.05295e-05	0
